0,0,0,0,-0.15
0,-0.22501,-0.032504,0.43204,-0.15
0,-0.50157,-0.086432,0.76254,-0.15
0.039031,-0.47325,-0.15078,0.79856,-0.15
0.067734,-0.40861,-0.3004,0.88355,-0.15
0.083415,-0.34519,-0.45225,0.97198,-0.15
0.095836,-0.30621,-0.54911,1.0299,-0.15
0.1211,-0.29255,-0.58392,1.051,-0.15
0.16619,-0.28967,-0.59132,1.0555,-0.15
0.22141,-0.27884,-0.61935,1.0727,-0.15
0.26617,-0.24954,-0.69724,1.1213,-0.15
0.27962,-0.20773,-0.81531,1.1976,-0.15
0.25266,-0.17041,-0.93225,1.2772,-0.15
0.19872,-0.14868,-1.0098,1.333,-0.15
0.14801,-0.13864,-1.0498,1.363,-0.15
0.12123,-0.12887,-1.0932,1.3966,-0.15
0.11405,-0.11399,-1.1766,1.4651,-0.15
0.10402,-0.10518,-1.2957,1.5754,-0.15
0.066974,-0.11796,-1.4057,1.6982,-0.15
4.8858e-17,-0.13244,-1.4509,1.7579,-0.15
-0.066974,-0.11796,-1.4057,1.6982,-0.15
-0.10402,-0.10518,-1.2957,1.5754,-0.15
-0.11405,-0.11399,-1.1766,1.4651,-0.15
-0.12123,-0.12887,-1.0932,1.3966,-0.15
-0.14801,-0.13864,-1.0498,1.363,-0.15
-0.19872,-0.14868,-1.0098,1.333,-0.15
-0.25266,-0.17041,-0.93225,1.2772,-0.15
-0.27962,-0.20773,-0.81531,1.1976,-0.15
-0.26617,-0.24954,-0.69724,1.1213,-0.15
-0.22141,-0.27884,-0.61935,1.0727,-0.15
-0.16619,-0.28967,-0.59132,1.0555,-0.15
-0.1211,-0.29255,-0.58392,1.051,-0.15
-0.095836,-0.30621,-0.54911,1.0299,-0.15
-0.083415,-0.34519,-0.45225,0.97198,-0.15
-0.067734,-0.40861,-0.3004,0.88355,-0.15
-5.4349e-17,0.022027,-0.086432,0.76254,-0.15
0,0,0,0,0
0,-0.33492,0.16856,0.3409,-0.15
0,-0.58961,0.11001,0.65414,-0.15
0.32905,-0.24365,-0.7133,1.1315,-0.15
0,-0.20612,-1.5602,1.9409,-0.15
-0.32905,-0.24365,-0.7133,1.1315,-0.15
0,-0.58961,0.11001,0.65414,-0.15
0,-0.066014,0.11001,0.65414,-0.15
0,0,0,0,-0.15
