0,0,0,0,-0.15
1.4801,-1.3271,1.1632,0.16391,-0.15
1.4801,-1.1752,1.6571,-0.48183,-0.15
1.4801,-1.3271,1.1632,0.16391,-0.15
1.3734,-1.1,1.1201,-0.020089,-0.15
1.3734,-0.75763,1.5589,-0.80126,-0.15
1.3734,-1.1,1.1201,-0.020089,-0.15
1.2925,-0.87264,1.0368,-0.16419,-0.15
1.2925,-0.49412,1.4117,-0.91759,-0.15
1.2925,-0.87264,1.0368,-0.16419,-0.15
1.2298,-0.65856,0.9165,-0.25793,-0.15
1.2298,-0.30437,1.2381,-0.93371,-0.15
1.2298,-0.65856,0.9165,-0.25793,-0.15
1.1802,-0.4602,0.76351,-0.30331,-0.15
1.1802,-0.14673,1.0459,-0.89918,-0.15
1.1802,-0.4602,0.76351,-0.30331,-0.15
0,0,0,0,-0.15
